258,嘉義市,西區,新民路449巷,新民路519巷,69.3240402358
259,嘉義市,西區,平交道,新民路416巷,414.480383015
260,嘉義市,西區,新民路519巷,新民路555巷,177.573925153
261,嘉義市,西區,加油站出入口,世賢路三段320巷,265.177622102
262,嘉義市,西區,新民路555巷,新民路577巷,91.2769167989
263,嘉義市,西區,世賢路三段320巷,南京路,179.428792492
264,嘉義市,西區,無名路,無名路,154.275917427
265,嘉義市,西區,新民路416巷,民生南路466巷,201.474494188
266,嘉義市,西區,世賢路三段180巷,加油站出入口,323.306418812
267,嘉義市,西區,南京路,新民路555巷,387.31395921
268,嘉義市,西區,博愛路二段,博愛路二段,38.4938381326
269,嘉義市,西區,新民路555巷,新民路555巷,185.049052041
270,嘉義市,西區,世賢路三段,南京路,48.9045591212
271,嘉義市,西區,南京路,世賢路三段,48.9921264979
272,嘉義市,西區,民生南路466巷,世賢路四段,42.3827244739
273,嘉義市,西區,新民路555巷,新民路,243.033440422
274,嘉義市,西區,新民路577巷,世賢路三段,63.0414455406
275,嘉義市,西區,大聖路,博愛路二段,36.1965990508
276,嘉義市,西區,南京路,溫州一街,156.480118927
277,嘉義市,西區,世賢路三段,世賢路三段,49.1381156296
278,嘉義市,西區,新民路,世賢路四段22巷,66.351700208
279,嘉義市,西區,大聖路,博愛路二段,36.2688710231
280,嘉義市,西區,民生南路,無名路,143.116024591
281,嘉義市,西區,世賢路三段,世賢路三段,50.7188300452
282,嘉義市,西區,無名路,世賢路四段208巷,164.820123474
283,嘉義市,西區,大聖路,博愛路二段,38.5857141647
284,嘉義市,西區,世賢路四段208巷,南京東街,220.840090337
285,嘉義市,西區,溫州一街,新民路,620.322560602
286,嘉義市,西區,新民路,民生南路,651.404985149
287,嘉義市,西區,民生南路,志航國小出入口,301.16172094
288,嘉義市,西區,無名路,無名路,364.208713841
289,嘉義市,西區,志航國小大門,無名路,274.656202664
290,嘉義市,西區,世賢路三段180巷,重慶路,432.431795971
291,嘉義市,西區,世賢路三段,停車場出入口,119.116505303
292,嘉義市,西區,重慶路,南京路,1084.23399786
293,嘉義市,西區,劉富街,博愛路二段,38.7944291908
294,嘉義市,西區,無名路,世賢路三段,50.1817516458
295,嘉義市,西區,博愛路二段,博愛路二段,54.7319419037
296,嘉義市,西區,世賢路三段,停車場出入口,111.646519299
297,嘉義市,西區,劉富街,博愛路二段,39.0307042853
298,嘉義市,西區,世賢路三段,重慶路,22.4237141061
299,嘉義市,西區,大聖路,劉富街,193.08985149
300,嘉義市,西區,重慶路,上海路,49.9430484327
301,嘉義市,西區,劉富街,博愛路二段,38.7748367021
302,嘉義市,西區,劉富街,博愛路二段,38.5856629693
303,嘉義市,西區,停車場出入口,嘉義大學出入口,103.431272892
304,嘉義市,西區,劉富街,空地出入口,72.2576997982
305,嘉義市,西區,世賢路三段116巷,福州八街,56.6912861365
306,嘉義市,西區,重慶路,上海路,48.7625001725
307,嘉義市,西區,重慶路,上海路,346.49012585
308,嘉義市,西區,重慶路,上海路,202.062738391
309,嘉義市,西區,空地出入口,店家出入口,139.50718543
310,嘉義市,西區,福州八街,廣州街,168.729730323
311,嘉義市,西區,嘉義大學出入口,停車場出入口,68.4369005876
312,嘉義市,西區,停車場出入口,民生國中出入口,272.421071966
313,嘉義市,西區,興安街,大業街172巷,579.448737537
314,嘉義市,西區,世賢路三段116巷,無名路,258.27021586
315,嘉義市,西區,店家出入口,停車場出入口,185.144662667
316,嘉義市,西區,自強街,博愛路二段,38.6136861179
317,嘉義市,西區,廣州街,漢口路,311.114832811
